Longitude,Latitude,Field,Dataset,Product,Obj. Id,Swth Wdth(ft),Distance(ft),Duration(s),Track(deg),Elevation(ft),Area Count,Time,Y Offset(ft),Pass Num,Moisture(%),Eng Load(%),Yld Mass(Wet)(lb/ac),Yld Mass(Dry)(lb/ac),Crop Flw(M)(lb/s),Yld Vol(Dry)(bu/ac),Yld Vol(Wet)(bu/ac),Speed(mph),Prod(ac/h),Crop Flw(V)(bu/h),Date
-81.49581670,35.94344000,bif field,L8:2021_06_18_001 (13078),WHEAT,901,29.99,6.070,1.000,5.089,1159.8,On,6/19/2021,0.00,13,14.45,4776.0,3161.3,3159.5,13.21,58.51,58.54,4.138,15.04,880.60,6/19/2021
-81.49582000,35.94341000,bif field,L8:2021_06_18_001 (13078),WHEAT,902,29.99,6.463,1.000,5.089,1159.8,On,6/19/2021,0.00,13,14.45,4776.0,2588.2,2586.7,11.52,47.90,47.93,4.407,16.02,767.71,6/19/2021
-81.49582000,35.94341000,bif field,L8:2021_06_18_001 (13078),WHEAT,903,29.99,6.266,1.000,0.00,1159.8,On,6/19/2021,0.00,13,14.49,4754.3,2852.1,2849.3,12.30,52.76,52.82,4.273,15.53,820.23,6/19/2021
-81.49582000,35.94338780,bif field,L8:2021_06_18_001 (13078),WHEAT,904,29.99,6.135,1.000,0.00,1159.4,On,6/19/2021,0.00,13,14.49,4754.3,2665.2,2662.6,11.26,49.31,49.36,4.183,15.20,750.43,6/19/2021
-81.49582000,35.94337670,bif field,L8:2021_06_18_001 (13078),WHEAT,905,29.99,6.004,1.000,5.355,1159.4,On,6/19/2021,0.00,13,14.52,4754.3,2975.3,2971.4,12.30,55.03,55.10,4.094,14.88,819.83,6/19/2021
-81.49582000,35.94337670,bif field,L8:2021_06_18_001 (13078),WHEAT,906,29.99,5.938,1.000,5.355,1159.1,On,6/19/2021,0.00,13,14.52,5307.0,2824.5,2820.7,11.55,52.23,52.30,4.049,14.72,769.75,6/19/2021
-81.49582330,35.94334820,bif field,L8:2021_06_18_001 (13078),WHEAT,907,29.99,5.741,1.000,11.57,1159.1,On,6/19/2021,0.00,13,14.45,5307.0,3118.3,3116.4,12.32,57.71,57.75,3.915,14.23,821.66,6/19/2021
-81.49583000,35.94332170,bif field,L8:2021_06_18_001 (13078),WHEAT,908,29.99,5.741,1.000,11.57,1158.5,On,6/19/2021,0.00,13,14.45,5307.0,3174.2,3172.2,12.55,58.75,58.78,3.915,14.23,836.38,6/19/2021
-81.49583000,35.94332170,bif field,L8:2021_06_18_001 (13078),WHEAT,909,29.99,5.676,1.000,0.00,1158.5,On,6/19/2021,0.00,13,14.44,5172.6,3230.5,3228.9,12.62,59.79,59.82,3.870,14.07,841.48,6/19/2021
-81.49583000,35.94329830,bif field,L8:2021_06_18_001 (13078),WHEAT,910,29.99,5.610,1.000,0.00,1158.5,On,6/19/2021,0.00,13,14.44,5172.6,3149.3,3147.7,12.16,58.29,58.32,3.825,13.90,810.86,6/19/2021
-81.49583000,35.94329830,bif field,L8:2021_06_18_001 (13078),WHEAT,911,29.99,5.446,1.000,336.84,1157.4,On,6/19/2021,0.00,13,14.44,5172.6,3432.5,3430.9,12.87,63.53,63.57,3.713,13.50,857.94,6/19/2021
-81.49581887,35.94327723,bif field,L8:2021_06_18_001 (13078),WHEAT,912,29.99,5.348,1.000,336.84,1153.2,On,6/19/2021,0.00,13,14.44,5425.2,3260.8,3259.3,12.00,60.36,60.39,3.646,13.25,800.30,6/19/2021
-81.49581330,35.94326670,bif field,L8:2021_06_18_001 (13078),WHEAT,913,29.99,5.643,1.000,331.12,1153.2,On,6/19/2021,0.00,13,14.44,5425.2,2920.8,2919.4,11.35,54.06,54.09,3.848,13.98,756.44,6/19/2021
-81.49581330,35.94326670,bif field,L8:2021_06_18_001 (13078),WHEAT,914,29.99,6.234,1.000,331.12,1154.2,On,6/19/2021,0.00,13,14.44,5425.2,2665.2,2663.9,11.44,49.33,49.35,4.250,15.45,762.45,6/19/2021
-81.49579170,35.94323500,bif field,L8:2021_06_18_001 (13078),WHEAT,915,29.99,6.430,1.000,338.88,1154.2,On,6/19/2021,0.00,13,14.44,4487.6,2771.0,2769.7,12.27,51.29,51.32,4.384,15.94,817.77,6/19/2021
-81.49577500,35.94320000,bif field,L8:2021_06_18_001 (13078),WHEAT,916,29.99,6.430,1.000,338.88,1152.5,On,6/19/2021,0.00,13,14.44,4487.6,2730.0,2728.7,12.08,50.53,50.56,4.384,15.94,805.66,6/19/2021
-81.49577500,35.94320000,bif field,L8:2021_06_18_001 (13078),WHEAT,917,29.99,6.398,1.000,334.95,1152.5,On,6/19/2021,0.00,13,14.44,4487.6,3053.4,3051.9,13.45,56.52,56.54,4.362,15.85,896.50,6/19/2021
-81.49575670,35.94316830,bif field,L8:2021_06_18_001 (13078),WHEAT,918,29.99,6.365,1.000,334.95,1153.5,On,6/19/2021,0.00,13,14.44,4744.1,2961.0,2959.6,12.97,54.81,54.83,4.340,15.77,864.92,6/19/2021
-81.49575670,35.94316830,bif field,L8:2021_06_18_001 (13078),WHEAT,919,29.99,6.332,1.000,334.83,1153.5,On,6/19/2021,0.00,13,14.44,4744.1,3261.1,3259.6,14.22,60.36,60.39,4.317,15.69,947.68,6/19/2021
-81.49574443,35.94314717,bif field,L8:2021_06_18_001 (13078),WHEAT,920,29.99,6.398,1.000,334.83,1152.5,On,6/19/2021,0.00,13,14.44,4744.1,2754.2,2752.9,12.13,50.98,51.00,4.362,15.85,808.67,6/19/2021
-81.49573830,35.94313660,bif field,L8:2021_06_18_001 (13078),WHEAT,921,29.99,6.266,1.000,338.85,1152.5,On,6/19/2021,0.00,13,14.42,5129.6,3303.0,3302.3,14.25,61.15,61.17,4.273,15.53,949.89,6/19/2021
-81.49573830,35.94313660,bif field,L8:2021_06_18_001 (13078),WHEAT,922,29.99,6.332,1.000,338.85,1147.6,On,6/19/2021,0.00,13,14.42,5129.6,2938.6,2938.0,12.81,54.41,54.42,4.317,15.69,853.94,6/19/2021
-81.49572000,35.94309830,bif field,L8:2021_06_18_001 (13078),WHEAT,923,29.99,6.398,1.000,327.01,1147.6,On,6/19/2021,0.00,13,14.40,5129.6,3222.7,3222.6,14.19,59.68,59.68,4.362,15.85,946.22,6/19/2021
-81.49570665,35.94308165,bif field,L8:2021_06_18_001 (13078),WHEAT,924,29.99,6.660,1.000,327.01,1151.9,On,6/19/2021,0.00,13,14.40,3466.6,3054.8,3054.7,14.01,56.57,56.57,4.541,16.51,933.72,6/19/2021
-81.49569330,35.94306500,bif field,L8:2021_06_18_001 (13078),WHEAT,925,29.99,6.726,1.000,336.01,1151.9,On,6/19/2021,0.00,13,14.37,3466.6,2781.3,2781.3,12.88,51.51,51.51,4.586,16.67,858.51,6/19/2021
-81.49567500,35.94303170,bif field,L8:2021_06_18_001 (13078),WHEAT,926,29.99,6.759,1.000,336.01,1151.9,On,6/19/2021,0.00,13,14.37,3466.6,2919.6,2919.6,13.58,54.07,54.07,4.608,16.75,905.59,6/19/2021
-81.49567500,35.94303170,bif field,L8:2021_06_18_001 (13078),WHEAT,927,29.99,6.857,1.000,337.06,1151.9,On,6/19/2021,0.00,13,14.39,4175.2,2526.4,2526.4,11.93,46.79,46.79,4.675,16.99,795.04,6/19/2021
-81.49566280,35.94300837,bif field,L8:2021_06_18_001 (13078),WHEAT,928,29.99,6.890,1.000,337.06,1149.0,On,6/19/2021,0.00,13,14.39,4175.2,2594.5,2594.5,12.31,48.05,48.05,4.698,17.07,820.38,6/19/2021
-81.49565670,35.94299670,bif field,L8:2021_06_18_001 (13078),WHEAT,929,29.99,6.857,1.000,341.58,1149.0,On,6/19/2021,0.00,13,14.44,4175.2,2411.5,2410.3,11.38,44.64,44.66,4.675,16.99,758.87,6/19/2021
-81.49564915,35.94297835,bif field,L8:2021_06_18_001 (13078),WHEAT,930,29.99,6.693,1.000,341.58,1148.3,On,6/19/2021,0.00,13,14.44,4512.8,2479.2,2478.1,11.42,45.89,45.91,4.563,16.59,761.53,6/19/2021
-81.49564160,35.94296000,bif field,L8:2021_06_18_001 (13078),WHEAT,931,29.99,6.693,1.000,343.22,1148.3,On,6/19/2021,0.00,13,14.44,4512.8,2662.1,2660.8,12.27,49.27,49.30,4.563,16.59,817.68,6/19/2021
-81.49563415,35.94294000,bif field,L8:2021_06_18_001 (13078),WHEAT,932,29.99,6.759,1.000,343.22,1145.3,On,6/19/2021,0.00,13,14.44,4512.8,2606.7,2605.4,12.13,48.25,48.27,4.608,16.75,808.52,6/19/2021
-81.49552000,35.94283000,bif field,L8:2021_06_18_001 (13078),WHEAT,933,29.99,5.906,1.000,137.89,1139.4,On,6/19/2021,0.00,14,14.42,5506.6,1001.0,1000.8,4.070,18.53,18.54,4.026,14.64,271.31,6/19/2021
-81.49553580,35.94284415,bif field,L8:2021_06_18_001 (13078),WHEAT,934,29.99,5.774,1.000,137.89,1140.1,On,6/19/2021,0.00,14,14.42,5506.6,754.84,754.67,3.001,13.98,13.98,3.937,14.31,200.03,6/19/2021
-81.49555160,35.94285830,bif field,L8:2021_06_18_001 (13078),WHEAT,935,29.99,5.873,1.000,145.18,1140.1,On,6/19/2021,0.00,14,14.46,5199.7,562.13,561.75,2.273,10.40,10.41,4.004,14.55,151.50,6/19/2021
-81.49556165,35.94287000,bif field,L8:2021_06_18_001 (13078),WHEAT,936,29.99,5.906,1.000,145.18,1141.0,On,6/19/2021,0.00,14,14.46,5199.7,352.77,352.53,1.434,6.528,6.533,4.026,14.64,95.61,6/19/2021
-81.49557170,35.94288170,bif field,L8:2021_06_18_001 (13078),WHEAT,937,29.99,6.004,1.000,150.22,1141.0,On,6/19/2021,0.00,14,14.41,5199.7,3019.3,3019.1,12.48,55.91,55.91,4.094,14.88,831.94,6/19/2021
-81.49557170,35.94288170,bif field,L8:2021_06_18_001 (13078),WHEAT,938,29.99,5.938,1.000,150.22,1141.4,On,6/19/2021,0.00,14,14.41,6511.9,2912.6,2912.4,11.91,53.93,53.94,4.049,14.72,793.78,6/19/2021
-81.49559170,35.94291000,bif field,L8:2021_06_18_001 (13078),WHEAT,939,29.99,5.906,1.000,159.17,1141.4,On,6/19/2021,0.00,14,14.37,6511.9,2973.8,2973.8,12.09,55.07,55.07,4.026,14.64,805.98,6/19/2021
-81.49560500,35.94293830,bif field,L8:2021_06_18_001 (13078),WHEAT,940,29.99,5.774,1.000,159.17,1141.4,On,6/19/2021,0.00,14,14.37,6511.9,2796.2,2796.2,11.11,51.78,51.78,3.937,14.31,741.00,6/19/2021
-81.49560500,35.94293830,bif field,L8:2021_06_18_001 (13078),WHEAT,941,29.99,5.774,1.000,156.90,1143.0,On,6/19/2021,0.00,14,14.34,7581.3,2958.7,2958.7,11.76,54.79,54.79,3.937,14.31,784.06,6/19/2021
-81.49561613,35.94295943,bif field,L8:2021_06_18_001 (13078),WHEAT,942,29.99,5.938,1.000,156.90,1143.7,On,6/19/2021,0.00,14,14.34,7581.3,2824.4,2824.4,11.55,52.30,52.30,4.049,14.72,769.74,6/19/2021
-81.49562170,35.94297000,bif field,L8:2021_06_18_001 (13078),WHEAT,943,29.99,6.299,1.000,148.29,1143.7,On,6/19/2021,0.00,14,14.38,7581.3,2928.3,2928.3,12.70,54.23,54.23,4.295,15.61,846.56,6/19/2021
-81.49563250,35.94298415,bif field,L8:2021_06_18_001 (13078),WHEAT,944,29.99,6.332,1.000,148.29,1144.7,On,6/19/2021,0.00,14,14.38,7436.9,2712.7,2712.7,11.82,50.24,50.24,4.317,15.69,788.31,6/19/2021
-81.49564330,35.94299830,bif field,L8:2021_06_18_001 (13078),WHEAT,945,29.99,6.168,1.000,157.96,1144.7,On,6/19/2021,0.00,14,14.36,7436.9,2813.4,2813.4,11.95,52.10,52.10,4.205,15.29,796.38,6/19/2021
-81.49564330,35.94299830,bif field,L8:2021_06_18_001 (13078),WHEAT,946,29.99,6.037,1.000,157.96,1146.7,On,6/19/2021,0.00,14,14.36,7436.9,2922.7,2922.7,12.15,54.12,54.12,4.116,14.96,809.74,6/19/2021
-81.49566000,35.94303170,bif field,L8:2021_06_18_001 (13078),WHEAT,947,29.99,6.070,1.000,155.74,1146.7,On,6/19/2021,0.00,14,14.41,7503.5,3137.1,3136.8,13.11,58.09,58.09,4.138,15.04,873.84,6/19/2021
-81.49567670,35.94306170,bif field,L8:2021_06_18_001 (13078),WHEAT,948,29.99,6.070,1.000,155.74,1147.9,On,6/19/2021,0.00,14,14.41,7503.5,2894.9,2894.6,12.10,53.60,53.61,4.138,15.04,806.39,6/19/2021
-81.49567670,35.94306170,bif field,L8:2021_06_18_001 (13078),WHEAT,949,29.99,6.070,1.000,155.80,1147.9,On,6/19/2021,0.00,14,14.40,7503.5,3243.5,3243.4,13.55,60.06,60.06,4.138,15.04,903.48,6/19/2021
-81.49568777,35.94308163,bif field,L8:2021_06_18_001 (13078),WHEAT,950,29.99,6.070,1.000,155.80,1149.0,On,6/19/2021,0.00,14,14.40,7425.3,2784.9,2784.9,11.64,51.57,51.57,4.138,15.04,775.75,6/19/2021
-81.49569330,35.94309160,bif field,L8:2021_06_18_001 (13078),WHEAT,951,29.99,6.070,1.000,157.96,1149.0,On,6/19/2021,0.00,14,14.43,7425.3,2923.4,2922.5,12.21,54.12,54.14,4.138,15.04,814.32,6/19/2021
-81.49570165,35.94310830,bif field,L8:2021_06_18_001 (13078),WHEAT,952,29.99,6.004,1.000,157.96,1149.2,On,6/19/2021,0.00,14,14.43,7425.3,3008.0,3007.1,12.43,55.69,55.70,4.094,14.88,828.83,6/19/2021
-81.49571000,35.94312500,bif field,L8:2021_06_18_001 (13078),WHEAT,953,29.99,6.037,1.000,147.55,1149.2,On,6/19/2021,0.00,14,14.44,7276.7,3280.2,3278.7,13.63,60.72,60.74,4.116,14.96,908.77,6/19/2021
-81.49571000,35.94312500,bif field,L8:2021_06_18_001 (13078),WHEAT,954,29.99,6.102,1.000,147.55,1149.6,On,6/19/2021,0.00,14,14.44,7276.7,2977.1,2975.7,12.51,55.11,55.13,4.161,15.12,833.76,6/19/2021
-81.49572830,35.94314830,bif field,L8:2021_06_18_001 (13078),WHEAT,955,29.99,6.168,1.000,157.81,1149.6,On,6/19/2021,0.00,14,14.44,7276.7,3136.0,3134.5,13.32,58.05,58.07,4.205,15.29,887.70,6/19/2021
-81.49574170,35.94317490,bif field,L8:2021_06_18_001 (13078),WHEAT,956,29.99,6.266,1.000,157.81,1151.6,On,6/19/2021,0.00,14,14.44,7301.5,2835.9,2834.5,12.23,52.49,52.52,4.273,15.53,815.57,6/19/2021
-81.49574170,35.94317490,bif field,L8:2021_06_18_001 (13078),WHEAT,957,29.99,6.299,1.000,159.10,1151.6,On,6/19/2021,0.00,14,14.44,7301.5,2803.4,2802.0,12.16,51.89,51.91,4.295,15.61,810.44,6/19/2021
-81.49575170,35.94319610,bif field,L8:2021_06_18_001 (13078),WHEAT,958,29.99,6.332,1.000,159.10,1153.2,On,6/19/2021,0.00,14,14.44,7301.5,2705.9,2704.6,11.80,50.09,50.11,4.317,15.69,786.34,6/19/2021
-81.49575670,35.94320670,bif field,L8:2021_06_18_001 (13078),WHEAT,959,29.99,6.430,1.000,150.35,1153.2,On,6/19/2021,0.00,14,14.44,7817.0,2716.0,2714.7,12.02,50.27,50.30,4.384,15.94,801.54,6/19/2021
-81.49575670,35.94320670,bif field,L8:2021_06_18_001 (13078),WHEAT,960,29.99,6.529,1.000,150.35,1154.2,On,6/19/2021,0.00,14,14.44,7817.0,2743.4,2742.1,12.33,50.78,50.80,4.452,16.18,822.00,6/19/2021
-81.49577660,35.94323500,bif field,L8:2021_06_18_001 (13078),WHEAT,961,29.99,6.299,1.000,157.76,1154.2,On,6/19/2021,0.00,14,14.44,7817.0,3083.6,3082.1,13.37,57.08,57.10,4.295,15.61,891.45,6/19/2021
-81.49577660,35.94323500,bif field,L8:2021_06_18_001 (13078),WHEAT,962,29.99,6.201,1.000,157.76,1154.2,On,6/19/2021,0.00,14,14.44,7508.4,2771.4,2770.1,11.83,51.30,51.32,4.228,15.37,788.67,6/19/2021
-81.49579170,35.94326490,bif field,L8:2021_06_18_001 (13078),WHEAT,963,29.99,6.070,1.000,156.07,1154.2,On,6/19/2021,0.00,14,14.44,7508.4,3132.1,3130.6,13.09,57.97,58.00,4.138,15.04,872.46,6/19/2021
-81.49580820,35.94329500,bif field,L8:2021_06_18_001 (13078),WHEAT,964,29.99,6.168,1.000,156.07,1154.5,On,6/19/2021,0.00,14,14.44,7508.4,2986.4,2984.9,12.68,55.28,55.30,4.205,15.29,845.35,6/19/2021
-81.49580820,35.94329500,bif field,L8:2021_06_18_001 (13078),WHEAT,965,29.99,6.135,1.000,192.32,1154.5,On,6/19/2021,0.00,14,14.42,7388.3,2935.0,2934.4,12.40,54.34,54.35,4.183,15.20,826.39,6/19/2021
-81.49580160,35.94331947,bif field,L8:2021_06_18_001 (13078),WHEAT,966,29.99,6.070,1.000,192.32,1154.9,On,6/19/2021,0.00,14,14.42,7388.3,3152.9,3152.3,13.17,58.38,58.39,4.138,15.04,878.26,6/19/2021
-81.49579830,35.94333170,bif field,L8:2021_06_18_001 (13078),WHEAT,967,29.99,6.037,1.000,189.12,1154.9,On,6/19/2021,0.00,14,14.41,7388.3,2849.0,2848.6,11.84,52.75,52.76,4.116,14.96,789.31,6/19/2021
-81.49579830,35.94333170,bif field,L8:2021_06_18_001 (13078),WHEAT,968,29.99,6.070,1.000,189.12,1156.8,On,6/19/2021,0.00,14,14.41,7100.8,3051.7,3051.2,12.75,56.50,56.51,4.138,15.04,850.05,6/19/2021
-81.49579170,35.94336500,bif field,L8:2021_06_18_001 (13078),WHEAT,969,29.99,6.168,1.000,193.66,1156.8,On,6/19/2021,0.00,14,14.40,7100.8,2916.2,2916.1,12.38,54.00,54.00,4.205,15.29,825.47,6/19/2021
-81.49579170,35.94336500,bif field,L8:2021_06_18_001 (13078),WHEAT,970,29.99,6.201,1.000,193.66,1154.9,On,6/19/2021,0.00,14,14.40,7100.8,3253.9,3253.8,13.89,60.26,60.26,4.228,15.37,925.99,6/19/2021
-81.49578170,35.94339830,bif field,L8:2021_06_18_001 (13078),WHEAT,971,29.99,6.168,1.000,177.78,1154.9,On,6/19/2021,0.00,14,14.37,7586.1,3145.7,3145.7,13.36,58.25,58.25,4.205,15.29,890.46,6/19/2021
-81.49578330,35.94343170,bif field,L8:2021_06_18_001 (13078),WHEAT,972,29.99,6.102,1.000,177.78,1155.8,On,6/19/2021,0.00,14,14.37,7586.1,3218.5,3218.5,13.52,59.60,59.60,4.161,15.12,901.36,6/19/2021
-81.49578330,35.94343170,bif field,L8:2021_06_18_001 (13078),WHEAT,973,29.99,6.070,1.000,182.47,1155.8,On,6/19/2021,0.00,14,14.33,7586.1,2957.9,2957.9,12.36,54.78,54.78,4.138,15.04,823.93,6/19/2021
-81.49578223,35.94345170,bif field,L8:2021_06_18_001 (13078),WHEAT,974,29.99,6.070,1.000,182.47,1154.5,On,6/19/2021,0.00,14,14.33,8878.5,2839.2,2839.2,11.86,52.58,52.58,4.138,15.04,790.88,6/19/2021
-81.49578170,35.94346170,bif field,L8:2021_06_18_001 (13078),WHEAT,975,29.99,6.102,1.000,180.00,1154.5,On,6/19/2021,0.00,14,14.35,8878.5,2825.2,2825.2,11.87,52.32,52.32,4.161,15.12,791.21,6/19/2021
-81.49578170,35.94346170,bif field,L8:2021_06_18_001 (13078),WHEAT,976,29.99,6.102,1.000,180.00,1155.8,On,6/19/2021,0.00,14,14.35,8878.5,2385.9,2385.9,10.02,44.18,44.18,4.161,15.12,668.20,6/19/2021
-81.49578170,35.94349330,bif field,L8:2021_06_18_001 (13078),WHEAT,977,29.99,6.037,1.000,165.67,1155.8,On,6/19/2021,0.00,14,14.36,7574.5,2550.3,2550.3,10.60,47.23,47.23,4.116,14.96,706.54,6/19/2021
-81.49578503,35.94350387,bif field,L8:2021_06_18_001 (13078),WHEAT,978,29.99,5.971,1.000,165.67,1156.8,On,6/19/2021,0.00,14,14.36,7574.5,2318.3,2318.3,9.530,42.93,42.93,4.071,14.80,635.31,6/19/2021
-81.49578503,35.94350387,bif field,L8:2021_06_18_001 (13078),WHEAT,979,29.99,5.906,1.000,165.67,1156.8,On,6/19/2021,0.00,14,14.40,7574.5,2576.9,2576.9,10.48,47.72,47.72,4.026,14.64,698.41,6/19/2021
-81.49579170,35.94352500,bif field,L8:2021_06_18_001 (13078),WHEAT,980,29.99,5.938,1.000,342.00,1158.8,On,6/19/2021,0.00,14,14.40,7500.4,2604.9,2604.9,10.65,48.24,48.24,4.049,14.72,709.91,6/19/2021
-81.49580000,35.94355670,bif field,L8:2021_06_18_001 (13078),WHEAT,981,29.99,6.070,1.000,165.63,1158.8,On,6/19/2021,0.00,14,14.40,7500.4,3054.1,3054.0,12.76,56.56,56.56,4.138,15.04,850.72,6/19/2021
-81.49580667,35.94357777,bif field,L8:2021_06_18_001 (13078),WHEAT,982,29.99,6.070,1.000,165.63,1159.8,On,6/19/2021,0.00,14,14.40,7500.4,2762.7,2762.7,11.54,51.16,51.16,4.138,15.04,769.57,6/19/2021
-81.49581000,35.94358830,bif field,L8:2021_06_18_001 (13078),WHEAT,983,29.99,6.102,1.000,163.50,1159.8,On,6/19/2021,0.00,14,14.44,6106.1,2428.9,2427.9,10.20,44.96,44.98,4.161,15.12,680.23,6/19/2021
-81.49581000,35.94358830,bif field,L8:2021_06_18_001 (13078),WHEAT,984,29.99,6.004,1.000,163.50,1162.1,On,6/19/2021,0.00,14,14.44,6106.1,2568.8,2567.7,10.62,47.55,47.57,4.094,14.88,707.82,6/19/2021
-81.49581773,35.94360943,bif field,L8:2021_06_18_001 (13078),WHEAT,985,29.99,5.938,1.000,163.50,1162.1,On,6/19/2021,0.00,14,14.40,6106.1,3026.8,3026.7,12.37,56.05,56.05,4.049,14.72,824.88,6/19/2021
-81.49582160,35.94362000,bif field,L8:2021_06_18_001 (13078),WHEAT,986,29.99,6.037,1.000,339.00,1162.4,On,6/19/2021,0.00,14,14.40,5134.4,3345.5,3345.4,13.90,61.95,61.95,4.116,14.96,926.85,6/19/2021
-81.49584000,35.94365500,bif field,L8:2021_06_18_001 (13078),WHEAT,987,29.99,6.037,1.000,153.28,1162.4,On,6/19/2021,0.00,14,14.37,5134.4,3203.7,3203.7,13.31,59.33,59.33,4.116,14.96,887.58,6/19/2021
-81.49578670,35.94377830,bif field,L8:2021_06_18_001 (13078),WHEAT,988,29.99,5.020,1.000,151.00,1166.7,On,6/19/2021,0.00,15,14.44,3266.2,724.24,723.89,2.503,13.41,13.41,3.423,12.44,166.84,6/19/2021
-81.49577830,35.94374670,bif field,L8:2021_06_18_001 (13078),WHEAT,989,29.99,5.151,1.000,338.91,1166.7,On,6/19/2021,0.00,15,14.44,2608.0,445.15,444.93,1.578,8.239,8.243,3.512,12.77,105.23,6/19/2021
-81.49577830,35.94374670,bif field,L8:2021_06_18_001 (13078),WHEAT,990,29.99,5.217,1.000,338.91,1166.7,On,6/19/2021,0.00,15,14.44,2608.0,271.79,271.66,0.976,5.031,5.033,3.557,12.93,65.07,6/19/2021
-81.49575500,35.94369170,bif field,L8:2021_06_18_001 (13078),WHEAT,991,29.99,5.446,1.000,335.54,1166.0,On,6/19/2021,0.00,15,14.42,5133.1,2347.6,2346.9,8.801,43.46,43.47,3.713,13.50,586.76,6/19/2021
-81.49574750,35.94367835,bif field,L8:2021_06_18_001 (13078),WHEAT,992,29.99,5.545,1.000,335.54,1163.7,On,6/19/2021,0.00,15,14.42,5133.1,2446.6,2445.9,9.339,45.29,45.31,3.780,13.74,622.57,6/19/2021
-81.49574000,35.94366500,bif field,L8:2021_06_18_001 (13078),WHEAT,993,29.99,5.512,1.000,351.38,1163.7,On,6/19/2021,0.00,15,14.44,3752.3,2320.4,2319.3,8.804,42.95,42.97,3.758,13.66,586.96,6/19/2021
-81.49573750,35.94365165,bif field,L8:2021_06_18_001 (13078),WHEAT,994,29.99,5.512,1.000,351.38,1161.4,On,6/19/2021,0.00,15,14.44,3752.3,2269.5,2268.5,8.611,42.01,42.03,3.758,13.66,574.09,6/19/2021
-81.49573500,35.94363830,bif field,L8:2021_06_18_001 (13078),WHEAT,995,29.99,5.479,1.000,342.08,1161.4,On,6/19/2021,0.00,15,14.44,3752.3,2658.3,2657.1,10.03,49.20,49.23,3.736,13.58,668.44,6/19/2021
-81.49573500,35.94363830,bif field,L8:2021_06_18_001 (13078),WHEAT,996,29.99,5.545,1.000,342.08,1161.4,On,6/19/2021,0.00,15,14.44,4200.0,2442.4,2441.2,9.323,45.21,45.23,3.780,13.74,621.50,6/19/2021
-81.49572170,35.94360500,bif field,L8:2021_06_18_001 (13078),WHEAT,997,29.99,5.709,1.000,330.22,1162.1,On,6/19/2021,0.00,15,14.44,4200.0,2874.5,2873.2,11.30,53.21,53.23,3.892,14.15,753.10,6/19/2021
-81.49571170,35.94359085,bif field,L8:2021_06_18_001 (13078),WHEAT,998,29.99,5.709,1.000,330.22,1162.4,On,6/19/2021,0.00,15,14.44,4200.0,2658.4,2657.1,10.45,49.21,49.23,3.892,14.15,696.48,6/19/2021
-81.49570170,35.94357670,bif field,L8:2021_06_18_001 (13078),WHEAT,999,29.99,5.676,1.000,328.14,1162.4,On,6/19/2021,0.00,15,14.44,4709.7,2979.7,2978.3,11.64,55.15,55.18,3.870,14.07,776.17,6/19/2021
-81.49569080,35.94356250,bif field,L8:2021_06_18_001 (13078),WHEAT,1000,29.99,5.545,1.000,328.14,1162.7,On,6/19/2021,0.00,15,14.44,4709.7,2825.7,2824.3,10.79,52.30,52.33,3.780,13.74,719.03,6/19/2021
-81.49567990,35.94354830,bif field,L8:2021_06_18_001 (13078),WHEAT,1001,29.99,5.577,1.000,321.12,1162.7,On,6/19/2021,0.00,15,14.44,4709.7,3363.9,3362.3,12.92,62.27,62.30,3.803,13.82,861.06,6/19/2021
-81.49566745,35.94353580,bif field,L8:2021_06_18_001 (13078),WHEAT,1002,29.99,5.610,1.000,321.12,1163.4,On,6/19/2021,0.00,15,14.44,4300.5,3179.0,3177.4,12.28,58.84,58.87,3.825,13.90,818.50,6/19/2021
-81.49565500,35.94352330,bif field,L8:2021_06_18_001 (13078),WHEAT,1003,29.99,5.643,1.000,324.90,1163.4,On,6/19/2021,0.00,15,14.44,4300.5,3094.3,3092.9,12.02,57.28,57.30,3.848,13.98,801.37,6/19/2021
-81.49565500,35.94352330,bif field,L8:2021_06_18_001 (13078),WHEAT,1004,29.99,5.643,1.000,324.90,1164.0,On,6/19/2021,0.00,15,14.44,4300.5,3191.8,3190.3,12.40,59.08,59.11,3.848,13.98,826.60,6/19/2021
-81.49564053,35.94350663,bif field,L8:2021_06_18_001 (13078),WHEAT,1005,29.99,5.676,1.000,324.90,1164.0,On,6/19/2021,0.00,15,14.44,4354.6,2886.1,2884.7,11.28,53.42,53.45,3.870,14.07,751.79,6/19/2021
-81.49563330,35.94349830,bif field,L8:2021_06_18_001 (13078),WHEAT,1006,29.99,5.610,1.000,139.00,1164.7,On,6/19/2021,0.00,15,14.44,4354.6,3178.4,3176.9,12.28,58.83,58.86,3.825,13.90,818.36,6/19/2021
-81.49561170,35.94346670,bif field,L8:2021_06_18_001 (13078),WHEAT,1007,29.99,5.741,1.000,319.56,1164.7,On,6/19/2021,0.00,15,14.44,4354.6,2670.7,2669.4,10.56,49.43,49.46,3.915,14.23,703.71,6/19/2021
-81.49559670,35.94345245,bif field,L8:2021_06_18_001 (13078),WHEAT,1008,29.99,5.741,1.000,319.56,1165.0,On,6/19/2021,0.00,15,14.44,5212.7,2763.8,2762.5,10.92,51.16,51.18,3.915,14.23,728.25,6/19/2021
